source_row,timestamp,CO(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,eligible,missing_target,all_predictors_missing
7216,2005-01-05 08:00:00,3.7,1489.0,1193.0,497.0,1475.0,1776.0,8.6,69.0,0.7732,True,False,False
7217,2005-01-05 09:00:00,4.8,1596.0,1341.0,436.0,1672.0,1991.0,9.1,67.5,0.7831,True,False,False
7218,2005-01-05 10:00:00,4.8,1585.0,1277.0,456.0,1567.0,1944.0,9.8,65.8,0.7967,True,False,False
7219,2005-01-05 11:00:00,5.2,1674.0,1376.0,438.0,1643.0,2098.0,11.2,61.9,0.8226,True,False,False
7220,2005-01-05 12:00:00,5.9,1741.0,1438.0,416.0,1741.0,2159.0,12.8,60.1,0.882,True,False,False
7221,2005-01-05 13:00:00,5.9,1680.0,1434.0,417.0,1790.0,2005.0,13.4,62.4,0.9513,True,False,False
7222,2005-01-05 14:00:00,3.1,1295.0,1090.0,553.0,1479.0,1441.0,14.3,61.2,0.9941,True,False,False
7223,2005-01-05 15:00:00,2.6,1288.0,1112.0,560.0,1492.0,1380.0,14.6,59.6,0.9824,True,False,False
7224,2005-01-05 16:00:00,2.8,1281.0,1111.0,553.0,1483.0,1409.0,14.2,60.0,0.9684,True,False,False
7225,2005-01-05 17:00:00,2.8,1310.0,1099.0,559.0,1481.0,1445.0,13.8,62.6,0.9862,True,False,False
7226,2005-01-05 18:00:00,2.8,1276.0,1099.0,559.0,1504.0,1388.0,13.6,64.0,0.9891,True,False,False
7227,2005-01-05 19:00:00,3.1,1312.0,1148.0,532.0,1525.0,1411.0,13.4,64.5,0.9865,True,False,False
7228,2005-01-05 20:00:00,3.3,1332.0,1146.0,539.0,1523.0,1377.0,13.5,64.7,0.9971,True,False,False
7229,2005-01-05 21:00:00,2.7,1248.0,1046.0,588.0,1404.0,1316.0,13.4,65.3,0.9967,True,False,False
7230,2005-01-05 22:00:00,2.3,1182.0,947.0,643.0,1334.0,1210.0,13.2,64.5,0.9732,True,False,False
7231,2005-01-05 23:00:00,1.6,1059.0,810.0,764.0,1200.0,1002.0,13.2,62.3,0.9392,True,False,False
7232,2005-01-06 00:00:00,1.6,1056.0,795.0,783.0,1187.0,896.0,12.5,63.7,0.9196,True,False,False
7233,2005-01-06 01:00:00,1.7,1064.0,785.0,769.0,1184.0,946.0,12.3,64.6,0.9229,True,False,False
7234,2005-01-06 02:00:00,1.6,1059.0,783.0,781.0,1188.0,877.0,12.5,63.8,0.9244,True,False,False
7235,2005-01-06 03:00:00,1.4,991.0,681.0,874.0,1125.0,718.0,12.6,62.7,0.9121,True,False,False
7236,2005-01-06 04:00:00,,950.0,622.0,960.0,1093.0,643.0,12.0,64.6,0.906,False,True,False
7237,2005-01-06 05:00:00,0.9,1005.0,679.0,875.0,1120.0,745.0,10.7,69.5,0.8919,True,False,False
7238,2005-01-06 06:00:00,0.8,939.0,568.0,1037.0,1054.0,656.0,12.4,62.6,0.8994,True,False,False
7239,2005-01-06 07:00:00,0.7,961.0,629.0,1011.0,1114.0,682.0,12.3,62.7,0.8947,True,False,False
7240,2005-01-06 08:00:00,1.1,1017.0,712.0,827.0,1147.0,829.0,11.4,66.6,0.8948,True,False,False
7241,2005-01-06 09:00:00,1.5,1108.0,823.0,720.0,1247.0,961.0,11.1,70.2,0.9276,True,False,False
7242,2005-01-06 10:00:00,1.5,1122.0,803.0,733.0,1225.0,960.0,13.4,61.0,0.9348,True,False,False
7243,2005-01-06 11:00:00,1.6,1099.0,826.0,739.0,1223.0,940.0,15.9,52.2,0.9377,True,False,False
7244,2005-01-06 12:00:00,1.6,1124.0,805.0,726.0,1233.0,938.0,15.6,54.0,0.9515,True,False,False
7245,2005-01-06 13:00:00,2.0,1186.0,921.0,660.0,1310.0,1040.0,16.3,51.5,0.9462,True,False,False
7246,2005-01-06 14:00:00,1.7,1096.0,819.0,733.0,1238.0,904.0,16.5,50.8,0.9442,True,False,False
7247,2005-01-06 15:00:00,1.5,1120.0,829.0,725.0,1259.0,910.0,16.3,51.9,0.9535,True,False,False
7248,2005-01-06 16:00:00,2.0,1185.0,893.0,666.0,1312.0,1011.0,16.2,53.0,0.9687,True,False,False
7249,2005-01-06 17:00:00,1.9,1173.0,885.0,685.0,1288.0,1038.0,15.6,54.8,0.966,True,False,False
7250,2005-01-06 18:00:00,2.1,1221.0,935.0,642.0,1323.0,1144.0,14.5,57.5,0.944,True,False,False
7251,2005-01-06 19:00:00,2.8,1330.0,1063.0,578.0,1419.0,1352.0,14.0,60.1,0.9566,True,False,False
7252,2005-01-06 20:00:00,2.7,1325.0,1027.0,591.0,1394.0,1365.0,13.5,63.0,0.9686,True,False,False
7253,2005-01-06 21:00:00,2.4,1195.0,915.0,666.0,1295.0,1245.0,12.6,65.4,0.9529,True,False,False
7254,2005-01-06 22:00:00,1.6,1150.0,869.0,694.0,1252.0,1203.0,12.0,67.5,0.9413,True,False,False
7255,2005-01-06 23:00:00,1.7,1145.0,806.0,736.0,1207.0,1120.0,10.5,72.0,0.912,True,False,False
7256,2005-01-07 00:00:00,1.3,1041.0,729.0,819.0,1130.0,972.0,10.0,70.9,0.8706,True,False,False
7257,2005-01-07 01:00:00,1.4,1032.0,687.0,867.0,1109.0,878.0,9.8,70.7,0.8571,True,False,False
7258,2005-01-07 02:00:00,1.2,1010.0,661.0,881.0,1100.0,853.0,8.0,75.0,0.8098,True,False,False
7259,2005-01-07 03:00:00,1.0,951.0,620.0,938.0,1077.0,779.0,7.9,75.1,0.805,True,False,False
7260,2005-01-07 04:00:00,1.0,944.0,617.0,944.0,1039.0,766.0,7.0,77.3,0.7782,True,False,False
7261,2005-01-07 05:00:00,0.6,862.0,540.0,1110.0,999.0,670.0,7.2,74.4,0.7581,True,False,False
7262,2005-01-07 06:00:00,0.7,909.0,567.0,1049.0,993.0,694.0,6.7,75.0,0.7418,True,False,False
7263,2005-01-07 07:00:00,1.0,965.0,659.0,973.0,1059.0,739.0,6.4,76.3,0.7389,True,False,False
7264,2005-01-07 08:00:00,1.7,1102.0,884.0,719.0,1218.0,940.0,6.0,78.5,0.7377,True,False,False
7265,2005-01-07 09:00:00,3.0,1226.0,1157.0,552.0,1464.0,1201.0,6.3,77.4,0.7452,True,False,False
7266,2005-01-07 10:00:00,2.4,1132.0,950.0,659.0,1253.0,1106.0,7.7,73.8,0.7769,True,False,False
7267,2005-01-07 11:00:00,2.2,1183.0,1013.0,632.0,1306.0,1186.0,10.2,61.5,0.7638,True,False,False
7268,2005-01-07 12:00:00,2.6,1211.0,998.0,605.0,1298.0,1302.0,11.3,58.1,0.7743,True,False,False
7269,2005-01-07 13:00:00,2.5,1253.0,1030.0,590.0,1351.0,1368.0,10.6,62.3,0.7981,True,False,False
7270,2005-01-07 14:00:00,3.0,1311.0,1088.0,563.0,1402.0,1452.0,11.1,62.0,0.8199,True,False,False
7271,2005-01-07 15:00:00,3.3,1341.0,1142.0,536.0,1454.0,1537.0,12.6,57.7,0.8387,True,False,False
7272,2005-01-07 16:00:00,3.8,1432.0,1195.0,509.0,1513.0,1651.0,13.3,56.2,0.8548,True,False,False
7273,2005-01-07 17:00:00,3.6,1404.0,1195.0,499.0,1501.0,1623.0,11.2,65.3,0.8639,True,False,False
7274,2005-01-07 18:00:00,5.0,1493.0,1337.0,466.0,1638.0,1742.0,8.8,74.6,0.8434,True,False,False
7275,2005-01-07 19:00:00,5.7,1478.0,1357.0,473.0,1652.0,1639.0,7.2,78.5,0.803,True,False,False
7276,2005-01-07 20:00:00,5.0,1411.0,1311.0,487.0,1589.0,1537.0,6.5,80.0,0.7789,True,False,False
7277,2005-01-07 21:00:00,4.8,1387.0,1231.0,523.0,1487.0,1463.0,5.8,83.8,0.7768,True,False,False
7278,2005-01-07 22:00:00,3.9,1306.0,1161.0,557.0,1407.0,1379.0,5.5,83.5,0.7619,True,False,False
7279,2005-01-07 23:00:00,3.3,1232.0,1035.0,623.0,1296.0,1256.0,5.8,81.3,0.7568,True,False,False
7280,2005-01-08 00:00:00,3.4,1277.0,1085.0,589.0,1329.0,1344.0,5.4,82.6,0.7495,True,False,False
7281,2005-01-08 01:00:00,2.4,1063.0,843.0,762.0,1125.0,1089.0,6.4,76.3,0.7369,True,False,False
7282,2005-01-08 02:00:00,1.4,991.0,744.0,863.0,1069.0,949.0,7.0,73.6,0.7417,True,False,False
7283,2005-01-08 03:00:00,1.4,989.0,701.0,871.0,1049.0,933.0,7.2,72.3,0.7392,True,False,False
7284,2005-01-08 04:00:00,1.2,972.0,674.0,926.0,1032.0,882.0,7.9,69.3,0.7413,True,False,False
7285,2005-01-08 05:00:00,1.2,973.0,675.0,903.0,1029.0,905.0,7.4,71.7,0.7434,True,False,False
7286,2005-01-08 06:00:00,1.2,985.0,691.0,878.0,1056.0,902.0,7.7,71.9,0.7575,True,False,False
7287,2005-01-08 07:00:00,1.3,1020.0,736.0,854.0,1069.0,923.0,8.1,68.0,0.7396,True,False,False
7288,2005-01-08 08:00:00,2.3,1192.0,978.0,638.0,1273.0,1210.0,6.7,77.1,0.7597,True,False,False
7289,2005-01-08 09:00:00,3.4,1325.0,1140.0,542.0,1403.0,1468.0,6.8,77.9,0.7756,True,False,False
7290,2005-01-08 10:00:00,3.0,1219.0,1026.0,604.0,1311.0,1329.0,8.9,66.7,0.7634,True,False,False
7291,2005-01-08 11:00:00,2.5,1195.0,992.0,632.0,1251.0,1295.0,11.6,54.1,0.7387,True,False,False
7292,2005-01-08 12:00:00,2.7,1230.0,1020.0,605.0,1301.0,1365.0,13.5,49.4,0.7598,True,False,False
7293,2005-01-08 13:00:00,2.8,1312.0,1087.0,567.0,1393.0,1452.0,13.8,50.9,0.796,True,False,False
7294,2005-01-08 14:00:00,3.6,1387.0,1127.0,530.0,1430.0,1615.0,13.4,55.9,0.8588,True,False,False
7295,2005-01-08 15:00:00,3.1,1375.0,1076.0,555.0,1377.0,1599.0,12.9,59.0,0.8736,True,False,False
7296,2005-01-08 16:00:00,4.3,1532.0,1265.0,482.0,1578.0,1777.0,13.3,59.0,0.8945,True,False,False
7297,2005-01-08 17:00:00,4.6,1531.0,1235.0,484.0,1541.0,1742.0,13.0,61.9,0.9224,True,False,False
7298,2005-01-08 18:00:00,4.3,1479.0,1196.0,498.0,1511.0,1739.0,12.5,63.6,0.9193,True,False,False
7299,2005-01-08 19:00:00,4.3,1521.0,1208.0,497.0,1549.0,1770.0,12.2,65.8,0.931,True,False,False
7300,2005-01-08 20:00:00,5.5,1616.0,1363.0,442.0,1701.0,1918.0,12.6,65.2,0.9474,True,False,False
7301,2005-01-08 21:00:00,3.4,1371.0,1105.0,553.0,1429.0,1581.0,13.3,63.6,0.9681,True,False,False
7302,2005-01-08 22:00:00,2.4,1198.0,943.0,647.0,1307.0,1291.0,13.5,62.6,0.9644,True,False,False
7303,2005-01-08 23:00:00,1.6,1102.0,813.0,764.0,1204.0,1000.0,14.1,59.6,0.9563,True,False,False
7304,2005-01-09 00:00:00,1.7,1120.0,826.0,750.0,1222.0,974.0,14.0,61.4,0.9773,True,False,False
7305,2005-01-09 01:00:00,1.6,1093.0,789.0,771.0,1206.0,949.0,13.5,63.4,0.9755,True,False,False
7306,2005-01-09 02:00:00,1.3,1112.0,791.0,764.0,1216.0,934.0,13.2,64.2,0.9706,True,False,False
7307,2005-01-09 03:00:00,0.8,986.0,674.0,883.0,1137.0,730.0,13.6,62.2,0.9643,True,False,False
7308,2005-01-09 04:00:00,,934.0,609.0,976.0,1094.0,581.0,13.7,61.1,0.9537,False,True,False
7309,2005-01-09 05:00:00,0.6,919.0,571.0,1017.0,1082.0,521.0,13.5,63.8,0.9801,True,False,False
7310,2005-01-09 06:00:00,0.6,929.0,556.0,1035.0,1094.0,575.0,12.5,67.3,0.9743,True,False,False
7311,2005-01-09 07:00:00,0.5,919.0,552.0,1063.0,1080.0,522.0,13.2,64.2,0.9664,True,False,False
7312,2005-01-09 08:00:00,0.6,944.0,586.0,977.0,1090.0,586.0,13.1,63.4,0.9535,True,False,False
7313,2005-01-09 09:00:00,0.7,943.0,580.0,980.0,1074.0,566.0,13.8,60.5,0.9526,True,False,False
7314,2005-01-09 10:00:00,0.9,1036.0,683.0,846.0,1144.0,693.0,13.7,60.4,0.939,True,False,False
7315,2005-01-09 11:00:00,1.5,1168.0,797.0,698.0,1235.0,1022.0,14.0,59.7,0.9495,True,False,False
7316,2005-01-09 12:00:00,1.9,1232.0,903.0,626.0,1313.0,1152.0,15.0,56.2,0.9539,True,False,False
7317,2005-01-09 13:00:00,1.9,1236.0,901.0,628.0,1311.0,1108.0,16.9,50.9,0.9714,True,False,False
7318,2005-01-09 14:00:00,2.2,1278.0,1070.0,557.0,1479.0,1110.0,16.6,52.4,0.981,True,False,False
7319,2005-01-09 15:00:00,3.8,1369.0,1242.0,476.0,1669.0,1306.0,16.4,53.2,0.9826,True,False,False
7320,2005-01-09 16:00:00,2.0,1182.0,929.0,648.0,1324.0,1029.0,16.1,52.8,0.9579,True,False,False
7321,2005-01-09 17:00:00,2.2,1210.0,933.0,648.0,1327.0,1094.0,15.7,54.4,0.9616,True,False,False
7322,2005-01-09 18:00:00,3.3,1316.0,1121.0,548.0,1488.0,1282.0,15.4,55.3,0.9616,True,False,False
7323,2005-01-09 19:00:00,2.7,1221.0,952.0,641.0,1334.0,1147.0,15.2,54.7,0.9362,True,False,False
7324,2005-01-09 20:00:00,2.6,1260.0,1034.0,588.0,1402.0,1208.0,14.7,56.6,0.9392,True,False,False
7325,2005-01-09 21:00:00,2.5,1231.0,962.0,625.0,1348.0,1192.0,14.4,58.2,0.9495,True,False,False
7326,2005-01-09 22:00:00,1.5,1115.0,804.0,734.0,1220.0,1136.0,14.3,59.2,0.9608,True,False,False
7327,2005-01-09 23:00:00,1.9,1180.0,877.0,680.0,1297.0,1131.0,14.0,60.4,0.9622,True,False,False
7328,2005-01-10 00:00:00,2.0,1174.0,873.0,672.0,1300.0,1071.0,13.7,63.6,0.9912,True,False,False
7329,2005-01-10 01:00:00,1.7,1178.0,876.0,666.0,1319.0,1059.0,13.1,68.7,1.0329,True,False,False
7330,2005-01-10 02:00:00,1.2,1052.0,704.0,807.0,1210.0,909.0,13.2,69.9,1.0526,True,False,False
7331,2005-01-10 03:00:00,0.9,998.0,591.0,937.0,1147.0,820.0,12.8,71.2,1.0454,True,False,False
7332,2005-01-10 04:00:00,0.6,960.0,532.0,1059.0,1122.0,724.0,12.9,70.4,1.0444,True,False,False
7333,2005-01-10 05:00:00,,958.0,571.0,998.0,1138.0,707.0,12.4,72.5,1.0411,False,True,False
7334,2005-01-10 06:00:00,,989.0,650.0,900.0,1171.0,768.0,13.0,70.3,1.0502,False,True,False
7335,2005-01-10 07:00:00,0.4,1162.0,843.0,685.0,1336.0,1027.0,12.3,73.3,1.0448,True,False,False
7336,2005-01-10 08:00:00,2.6,1523.0,1324.0,451.0,1776.0,1502.0,12.8,71.8,1.0551,True,False,False
7337,2005-01-10 09:00:00,3.5,1511.0,1334.0,433.0,1804.0,1606.0,13.1,70.2,1.0567,True,False,False
7338,2005-01-10 10:00:00,2.1,1420.0,1183.0,488.0,1626.0,1520.0,12.8,71.8,1.0551,True,False,False
7339,2005-01-10 11:00:00,2.1,1413.0,1193.0,484.0,1598.0,1566.0,13.1,70.3,1.0566,True,False,False
7340,2005-01-10 12:00:00,1.7,1335.0,1141.0,512.0,1536.0,1501.0,13.7,67.0,1.0446,True,False,False
7341,2005-01-10 13:00:00,2.6,1451.0,1298.0,452.0,1744.0,1634.0,14.0,65.4,1.0427,True,False,False
7342,2005-01-10 14:00:00,2.6,1410.0,1276.0,459.0,1701.0,1587.0,14.4,63.8,1.0421,True,False,False
7343,2005-01-10 15:00:00,2.4,1429.0,1277.0,456.0,1721.0,1560.0,14.1,65.9,1.0531,True,False,False
7344,2005-01-10 16:00:00,2.4,1409.0,1223.0,475.0,1640.0,1538.0,14.1,65.9,1.0552,True,False,False
7345,2005-01-10 17:00:00,2.0,1372.0,1210.0,484.0,1629.0,1491.0,14.1,66.0,1.0539,True,False,False
7346,2005-01-10 18:00:00,2.0,1366.0,1213.0,489.0,1611.0,1469.0,14.0,66.4,1.0536,True,False,False
7347,2005-01-10 19:00:00,3.1,1365.0,1192.0,492.0,1593.0,1486.0,13.8,66.4,1.0451,True,False,False
7348,2005-01-10 20:00:00,3.3,1385.0,1218.0,478.0,1620.0,1494.0,13.4,68.1,1.0441,True,False,False
7349,2005-01-10 21:00:00,3.3,1361.0,1137.0,503.0,1526.0,1471.0,13.2,69.1,1.0452,True,False,False
7350,2005-01-10 22:00:00,2.6,1312.0,1047.0,545.0,1430.0,1399.0,13.0,70.0,1.042,True,False,False
7351,2005-01-10 23:00:00,1.7,1177.0,871.0,660.0,1292.0,1192.0,12.7,69.9,1.0223,True,False,False
7352,2005-01-11 00:00:00,1.8,1205.0,888.0,647.0,1292.0,1187.0,12.0,71.9,1.0071,True,False,False
7353,2005-01-11 01:00:00,1.5,1114.0,757.0,744.0,1204.0,1070.0,13.2,66.8,1.0087,True,False,False
7354,2005-01-11 02:00:00,1.1,1047.0,708.0,816.0,1167.0,949.0,12.4,69.5,0.9986,True,False,False
7355,2005-01-11 03:00:00,0.9,982.0,592.0,953.0,1106.0,830.0,13.1,65.7,0.9858,True,False,False
7356,2005-01-11 04:00:00,0.7,992.0,644.0,899.0,1128.0,854.0,11.8,70.6,0.9731,True,False,False
7357,2005-01-11 05:00:00,0.7,977.0,629.0,908.0,1129.0,835.0,12.3,68.0,0.9734,True,False,False
7358,2005-01-11 06:00:00,0.9,1047.0,671.0,863.0,1147.0,887.0,12.0,69.2,0.9697,True,False,False
7359,2005-01-11 07:00:00,1.3,1126.0,775.0,760.0,1205.0,1019.0,11.7,69.8,0.9612,True,False,False
7360,2005-01-11 08:00:00,3.2,1474.0,1268.0,502.0,1677.0,1503.0,12.1,67.6,0.95,True,False,False
7361,2005-01-11 09:00:00,5.1,1526.0,1466.0,415.0,1855.0,1687.0,12.5,65.1,0.9399,True,False,False
7362,2005-01-11 10:00:00,3.7,1386.0,1158.0,518.0,1485.0,1553.0,12.8,62.5,0.9213,True,False,False
7363,2005-01-11 11:00:00,3.2,1392.0,1166.0,519.0,1488.0,1624.0,13.4,59.9,0.9143,True,False,False
7364,2005-01-11 12:00:00,3.1,1363.0,1192.0,499.0,1501.0,1637.0,13.4,57.9,0.8895,True,False,False
7365,2005-01-11 13:00:00,3.0,1331.0,1184.0,507.0,1508.0,1533.0,13.6,56.4,0.8754,True,False,False
7366,2005-01-11 14:00:00,3.6,1401.0,1261.0,479.0,1580.0,1577.0,13.8,56.3,0.8841,True,False,False
7367,2005-01-11 15:00:00,3.2,1374.0,1239.0,483.0,1569.0,1532.0,13.7,57.9,0.9063,True,False,False
7368,2005-01-11 16:00:00,3.9,1436.0,1299.0,451.0,1616.0,1621.0,13.6,58.9,0.9139,True,False,False
7369,2005-01-11 17:00:00,3.4,1386.0,1228.0,479.0,1546.0,1578.0,13.4,59.7,0.9142,True,False,False
7370,2005-01-11 18:00:00,3.9,1419.0,1277.0,459.0,1603.0,1631.0,13.3,61.2,0.933,True,False,False
7371,2005-01-11 19:00:00,3.6,1428.0,1288.0,465.0,1580.0,1629.0,13.2,61.8,0.9313,True,False,False
7372,2005-01-11 20:00:00,4.7,1508.0,1416.0,418.0,1773.0,1733.0,12.9,61.5,0.9139,True,False,False
7373,2005-01-11 21:00:00,4.1,1438.0,1251.0,470.0,1593.0,1622.0,12.6,63.9,0.9307,True,False,False
7374,2005-01-11 22:00:00,3.4,1415.0,1197.0,486.0,1539.0,1597.0,12.0,67.4,0.9417,True,False,False
7375,2005-01-11 23:00:00,3.5,1433.0,1186.0,479.0,1497.0,1738.0,11.9,69.0,0.9568,True,False,False
7376,2005-01-12 00:00:00,1.2,1208.0,964.0,602.0,1305.0,1350.0,12.0,66.6,0.9293,True,False,False
7377,2005-01-12 01:00:00,2.4,1280.0,1029.0,564.0,1366.0,1363.0,11.4,69.6,0.9373,True,False,False
7378,2005-01-12 02:00:00,2.1,1174.0,942.0,626.0,1296.0,1262.0,11.2,70.3,0.9323,True,False,False
7379,2005-01-12 03:00:00,1.1,1022.0,729.0,803.0,1139.0,1034.0,11.5,68.2,0.9271,True,False,False
7380,2005-01-12 04:00:00,,1002.0,722.0,807.0,1161.0,998.0,10.7,71.3,0.9161,False,True,False
7381,2005-01-12 05:00:00,1.0,1018.0,746.0,800.0,1171.0,958.0,10.0,74.8,0.9161,True,False,False
7382,2005-01-12 06:00:00,1.4,1095.0,868.0,676.0,1241.0,1078.0,9.2,78.5,0.9143,True,False,False
7383,2005-01-12 07:00:00,1.8,1182.0,951.0,634.0,1327.0,1143.0,8.8,79.4,0.9033,True,False,False
7384,2005-01-12 08:00:00,3.8,1478.0,1234.0,470.0,1606.0,1551.0,8.7,79.4,0.8944,True,False,False
7385,2005-01-12 09:00:00,4.1,1515.0,1298.0,434.0,1706.0,1669.0,8.9,76.5,0.8767,True,False,False
7386,2005-01-12 10:00:00,4.4,1488.0,1286.0,452.0,1648.0,1766.0,9.9,73.3,0.8936,True,False,False
7387,2005-01-12 11:00:00,3.5,1383.0,1196.0,497.0,1514.0,1717.0,11.8,65.5,0.901,True,False,False
7388,2005-01-12 12:00:00,3.5,1383.0,1218.0,497.0,1506.0,1738.0,13.0,60.9,0.9061,True,False,False
7389,2005-01-12 13:00:00,3.8,1337.0,1231.0,505.0,1518.0,1611.0,14.7,52.3,0.8687,True,False,False
7390,2005-01-12 14:00:00,3.1,1243.0,1155.0,546.0,1473.0,1398.0,15.1,49.6,0.8428,True,False,False
7391,2005-01-12 15:00:00,3.4,1304.0,1244.0,507.0,1558.0,1497.0,15.7,48.8,0.8657,True,False,False
7392,2005-01-12 16:00:00,3.3,1284.0,1216.0,522.0,1545.0,1415.0,15.8,48.9,0.8707,True,False,False
7393,2005-01-12 17:00:00,3.4,1303.0,1226.0,521.0,1554.0,1457.0,14.6,54.0,0.8946,True,False,False
7394,2005-01-12 18:00:00,4.7,1461.0,1440.0,440.0,1806.0,1669.0,14.3,56.3,0.9119,True,False,False
7395,2005-01-12 19:00:00,5.7,1517.0,1512.0,421.0,1902.0,1740.0,14.1,57.8,0.9262,True,False,False
7396,2005-01-12 20:00:00,5.6,1526.0,1492.0,428.0,1883.0,1770.0,13.1,62.9,0.943,True,False,False
7397,2005-01-12 21:00:00,5.9,1495.0,1386.0,457.0,1736.0,1734.0,12.0,67.5,0.9467,True,False,False
7398,2005-01-12 22:00:00,3.6,1333.0,1154.0,534.0,1441.0,1647.0,10.7,70.9,0.9113,True,False,False
7399,2005-01-12 23:00:00,2.5,1216.0,1020.0,605.0,1337.0,1379.0,10.0,73.2,0.8988,True,False,False
7400,2005-01-13 00:00:00,2.9,1232.0,1032.0,599.0,1347.0,1331.0,9.4,75.0,0.8874,True,False,False
7401,2005-01-13 01:00:00,2.5,1181.0,985.0,629.0,1312.0,1240.0,8.5,76.9,0.8557,True,False,False
7402,2005-01-13 02:00:00,1.7,1042.0,814.0,746.0,1167.0,1036.0,8.4,75.9,0.8407,True,False,False
7403,2005-01-13 03:00:00,1.6,1027.0,824.0,753.0,1171.0,969.0,6.9,80.7,0.8054,True,False,False
7404,2005-01-13 04:00:00,1.1,915.0,695.0,883.0,1094.0,826.0,6.2,82.1,0.7825,True,False,False
7405,2005-01-13 05:00:00,0.9,891.0,666.0,931.0,1058.0,798.0,7.0,77.3,0.7759,True,False,False
7406,2005-01-13 06:00:00,1.0,937.0,694.0,915.0,1054.0,817.0,6.5,79.7,0.7751,True,False,False
7407,2005-01-13 07:00:00,1.6,1086.0,901.0,715.0,1216.0,1055.0,7.7,76.8,0.8112,True,False,False
7408,2005-01-13 08:00:00,3.1,1326.0,1190.0,531.0,1509.0,1391.0,8.2,74.9,0.8184,True,False,False
7409,2005-01-13 09:00:00,4.1,1469.0,1403.0,452.0,1780.0,1665.0,8.8,73.2,0.8298,True,False,False
7410,2005-01-13 10:00:00,3.9,1321.0,1170.0,532.0,1488.0,1539.0,9.7,70.1,0.8432,True,False,False
7411,2005-01-13 11:00:00,3.6,1396.0,1196.0,524.0,1492.0,1653.0,11.7,62.7,0.8586,True,False,False
7412,2005-01-13 12:00:00,3.2,1270.0,1077.0,583.0,1353.0,1586.0,13.1,58.5,0.877,True,False,False
7413,2005-01-13 13:00:00,2.2,1189.0,1025.0,626.0,1316.0,1332.0,14.2,54.1,0.8707,True,False,False
7414,2005-01-13 14:00:00,2.4,1227.0,1081.0,570.0,1396.0,1369.0,14.2,54.3,0.8757,True,False,False
7415,2005-01-13 15:00:00,2.7,1266.0,1118.0,564.0,1410.0,1373.0,14.0,56.3,0.894,True,False,False
7416,2005-01-13 16:00:00,2.7,1277.0,1175.0,531.0,1480.0,1397.0,13.5,57.8,0.8933,True,False,False
7417,2005-01-13 17:00:00,3.9,1438.0,1295.0,470.0,1620.0,1577.0,12.3,63.0,0.9015,True,False,False
7418,2005-01-13 18:00:00,5.2,1523.0,1470.0,414.0,1811.0,1783.0,11.4,68.0,0.9166,True,False,False
7419,2005-01-13 19:00:00,4.0,1384.0,1290.0,475.0,1571.0,1568.0,10.8,69.5,0.8995,True,False,False
7420,2005-01-13 20:00:00,2.9,1283.0,1093.0,581.0,1354.0,1356.0,11.0,67.1,0.8766,True,False,False
7421,2005-01-13 21:00:00,3.3,1304.0,1085.0,571.0,1385.0,1419.0,9.5,71.3,0.8458,True,False,False
7422,2005-01-13 22:00:00,2.0,1126.0,880.0,690.0,1202.0,1177.0,8.8,71.0,0.8089,True,False,False
7423,2005-01-13 23:00:00,1.8,1141.0,892.0,686.0,1213.0,1141.0,8.0,73.4,0.7899,True,False,False
7424,2005-01-14 00:00:00,2.7,1183.0,930.0,669.0,1210.0,1179.0,7.6,73.0,0.7629,True,False,False
7425,2005-01-14 01:00:00,1.8,1090.0,830.0,744.0,1125.0,1056.0,7.1,73.9,0.7515,True,False,False
7426,2005-01-14 02:00:00,1.3,1032.0,736.0,809.0,1064.0,973.0,7.1,73.5,0.7439,True,False,False
7427,2005-01-14 03:00:00,1.0,940.0,691.0,877.0,1036.0,827.0,6.7,75.0,0.739,True,False,False
7428,2005-01-14 04:00:00,1.1,981.0,721.0,866.0,1059.0,836.0,5.1,81.3,0.7204,True,False,False
7429,2005-01-14 05:00:00,1.6,1104.0,851.0,687.0,1101.0,1085.0,4.3,82.9,0.6968,True,False,False
7430,2005-01-14 06:00:00,1.3,989.0,762.0,793.0,1076.0,959.0,5.3,80.4,0.7234,True,False,False
7431,2005-01-14 07:00:00,1.4,1079.0,869.0,732.0,1160.0,1039.0,5.7,79.3,0.7326,True,False,False
7432,2005-01-14 08:00:00,5.0,1472.0,1418.0,459.0,1681.0,1554.0,6.8,74.8,0.7423,True,False,False
7433,2005-01-14 09:00:00,4.3,1313.0,1206.0,513.0,1469.0,1546.0,6.9,75.2,0.7505,True,False,False
7434,2005-01-14 10:00:00,4.1,1363.0,1229.0,515.0,1490.0,1638.0,8.0,71.9,0.7712,True,False,False
7435,2005-01-14 11:00:00,3.8,1347.0,1212.0,527.0,1443.0,1568.0,9.3,67.1,0.7849,True,False,False
7436,2005-01-14 12:00:00,3.1,1240.0,1140.0,567.0,1388.0,1433.0,10.2,63.6,0.7928,True,False,False
7437,2005-01-14 13:00:00,3.3,1280.0,1222.0,526.0,1519.0,1452.0,11.0,60.9,0.7966,True,False,False
7438,2005-01-14 14:00:00,3.1,1210.0,1151.0,569.0,1428.0,1345.0,11.3,60.1,0.8022,True,False,False
7439,2005-01-14 15:00:00,2.7,1216.0,1134.0,566.0,1403.0,1336.0,12.2,56.9,0.8068,True,False,False
