shortlist_rank,doi,doi_url,title,authors,year,venue,type,publisher,volume,issue,pages,article_number,crossref_cited_by,relevance_score,primary_topic,topics,is_review_title,is_dataset_title,has_abstract,screening_decision,screening_reason,matched_title_categories,exact_normalized_title_doi_count,provenance
,10.1109/aris56205.2022.9910449,https://doi.org/10.1109/aris56205.2022.9910449,Rock Climbing Benchmark for Humanoid Robots,Jacky Baltes; Saeed Saeedvand,2022,2022 International Conference on Advanced Robotics and Intelligent Systems (ARIS),proceedings-article,IEEE,,,1-4,,1,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 206, ""api_score"": 16.918299, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 205}]"
,10.1088/1755-1315/128/1/012015,https://doi.org/10.1088/1755-1315/128/1/012015,Benchmark model correction of monitoring system based on Dynamic Load Test of Bridge,Jing-xian Shi; Jiang Fan,2018,IOP Conference Series: Earth and Environmental Science,journal-article,IOP Publishing,128,,012015,,1,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 179, ""api_score"": 17.09684, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 178}]"
,10.1190/segam2018-2996324.1,https://doi.org/10.1190/segam2018-2996324.1,Multiphysics monitoring design under uncertainty: A case study using a benchmark waterflood field development dataset,Y. Bilgin Altundas; Nikita Chugunov,2018,International Meeting for Applied Geoscience & Energy SEG Technical Program Expanded Abstracts 2018,proceedings-article,Society of Exploration Geophysicists,1,,2352-2356,,1,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 77, ""api_score"": 18.63485, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 76}]"
,10.1142/9789812835772_0018,https://doi.org/10.1142/9789812835772_0018,A SCALABLE BENCHMARK FOR MOTION CONTROL OF MOBILE ROBOTS,ALI MARJOVI; LINO MARQUES,2008,Advances in Mobile Robotics,proceedings-article,WORLD SCIENTIFIC,,,146-153,,1,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 147, ""api_score"": 17.40761, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 146}]"
,10.1007/978-3-032-30156-7_28,https://doi.org/10.1007/978-3-032-30156-7_28,HINT-Bench: Human INTention Recognition Benchmark for Social Robotics,Valerio Bo; Anais Garrell; Alberto Sanfeliu,2026,Lecture Notes in Networks and Systems ROBOT 2025: Advances in Robotics,book-chapter,Springer Nature Switzerland,,,380-392,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 183, ""api_score"": 17.079943, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 182}]"
,10.1109/lra.2026.3664621,https://doi.org/10.1109/lra.2026.3664621,TransLiDAR: A Dataset and Benchmark for Cross-Sensor Point Cloud Translation,Yilong Chen; Zongyi Xu; Xiaoshui Huang; Shanshan Zhao; Zhongpeng Lang; Xinbo Gao,2026,IEEE Robotics and Automation Letters,journal-article,Institute of Electrical and Electronics Engineers (IEEE),11,4,4139-4146,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 54, ""api_score"": 19.08883, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 53}]"
,10.1109/tmrb.2025.3646753,https://doi.org/10.1109/tmrb.2025.3646753,A Dataset and Benchmark for Robot-Assisted Radical Prostatectomy With Lymphadenectomy in Surgical Workflow Understanding,Qiaoling Liu; Ziyang Chen; Ke Fan; Gennaro Musi; Francesco Alessandro Mistretta; Stefano Luzzago; Giancarlo Ferrigno; Elena De Momi,2026,IEEE Transactions on Medical Robotics and Bionics,journal-article,Institute of Electrical and Electronics Engineers (IEEE),8,1,179-187,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,out_of_scope_or_notice_or_administrative_title,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 248, ""api_score"": 16.727762, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 247}]"
,10.1145/3807503.3819377,https://doi.org/10.1145/3807503.3819377,Adversarially Robust Federated Learning for IoMT-based Physiological Condition Monitoring: A Benchmark Dataset and ML-Aided Aggregation Framework,Kim Andy Ystebø; Carl-Eirik Dahl Johnsen; Lars-Even Stubberud Andersen; Bithi Banik; Debasish Ghose,2026,"Proceedings of the 17th ACM International Conference on Bioinformatics, Computational Biology and Health Informatics",proceedings-article,ACM,,,1-6,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 304, ""api_score"": 16.392958, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 303}]"
,10.2139/ssrn.6661506,https://doi.org/10.2139/ssrn.6661506,A Large Scale Maritime Visual Object Tracking Dataset and Benchmark,Ahsan Baidar Bakht; Muhayy Ud Din; Sajid Javed; Irfan Hussain,2026,,posted-content,Elsevier BV,,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 276, ""api_score"": 16.557417, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 275}]"
,10.2139/ssrn.7366633,https://doi.org/10.2139/ssrn.7366633,Preprocessing Reliability Across Distributed Acoustic Sensing Applications: A Multi-Dataset Benchmark,Mohd Safuwan Shahabudin; Jafreezal Jaafar; Mohd  Hilmi Hasan; Irving Vitra Paputungan,2026,,posted-content,Elsevier BV,,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 360, ""api_score"": 16.12756, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 359}]"
,10.31223/x5w197,https://doi.org/10.31223/x5w197,"A satellite-monitoring research agenda for urban stormwater infrastructure: capabilities, gaps, and a community-benchmark proposal",Saurav Kumar,2026,,posted-content,California Digital Library (CDL),,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 7, ""api_score"": 21.502083, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 6}]"
,10.1080/01691864.2025.2532606,https://doi.org/10.1080/01691864.2025.2532606,Assessing behavior cloning with RGB inputs in surgical robotics through dataset ablation,Matthew Acs; Xiangnan Zhong,2025,Advanced Robotics,journal-article,Informa UK Limited,39,13,817-828,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,out_of_scope_or_notice_or_administrative_title,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 333, ""api_score"": 16.248835, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 332}]"
,10.1109/icra55743.2025.11128215,https://doi.org/10.1109/icra55743.2025.11128215,JORD: A Benchmark Dataset for Off-Road LiDAR Place Recognition and SLAM,Wei Zhou; Tongzhou Zhang; Qian Xu; Yu Chen; Minghui Hou; Gang Wang,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),proceedings-article,IEEE,,,9794-9800,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 27, ""api_score"": 19.989311, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 26}]"
,10.1109/igarss55030.2025.11243187,https://doi.org/10.1109/igarss55030.2025.11243187,Transforming Volcanic Monitoring: A Dataset and Benchmark for Onboard Volcano Activity Detection,Darshana Priyasad; Tharindu Fernando; Maryam Haghighat; Harshala Gammulle; Clinton Fookes,2025,IGARSS 2025 - 2025 IEEE International Geoscience and Remote Sensing Symposium,proceedings-article,IEEE,,,5842-5846,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 47, ""api_score"": 19.287758, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 46}]"
,10.12795/11441/166429,https://doi.org/10.12795/11441/166429,Indoor environmental assessment: Comparing ventilation scenarios in pre-and post-retrofitted dwellings through test cells. Monitoring [Dataset],Carmen María Calama-González; Ángel Luis León-Rodríguez; Rafael Suárez,2025,Datasets de idUS,dataset,Editorial Universidad de Sevilla,,,,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 373, ""api_score"": 16.050444, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 372}]"
,10.20944/preprints202502.0900.v1,https://doi.org/10.20944/preprints202502.0900.v1,Australian Supermarket Object Set (ASOS): A Benchmark Dataset of Physical Objects and 3D Models for Robotics and Computer Vision,Lachlan Chumbley; Benjamin Meyer; Akansel Cosgun,2025,,posted-content,MDPI AG,,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 5, ""api_score"": 21.556284, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 4}]"
,10.2139/ssrn.5384807,https://doi.org/10.2139/ssrn.5384807,Monitoring of Wind Turbine Performance by Using Aggregated Wind Farm Measurements: A Benchmark Study,Eduardo Menezes,2025,,posted-content,Elsevier BV,,,,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 181, ""api_score"": 17.082094, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 180}]"
,10.2172/2584398,https://doi.org/10.2172/2584398,Benchmark Tracking System for Performance Monitoring,"USDOE; Braedon Billingsley; Pacific Northwest National Laboratory (PNNL), Richland, WA (United States); Joseph Cottam",2025,,report,Office of Scientific and Technical Information (OSTI),,,,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 366, ""api_score"": 16.08565, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 365}]"
,10.5194/egusphere-egu25-7125,https://doi.org/10.5194/egusphere-egu25-7125,A synthetic benchmark dataset for induced seismicity monitoring,Laura Ermert; Peidong Shi; Federica Lanza; Katinka Tuinstra; Vanille Ritz; Claudia Finger; Anne Obermann; Antonio Rinaldi; Stefan Wiemer,2025,,posted-content,Copernicus GmbH,,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 11, ""api_score"": 21.083822, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 10}]"
,10.21203/rs.3.rs-3980138/v1,https://doi.org/10.21203/rs.3.rs-3980138/v1,"Fourteen-Year Creep Monitoring and Benchmark Velocity Parameters of Natural Slopes at ‘Serra do Mar’, Brazil",Mauricio Abramento; Rafael Brandão Leite,2024,,posted-content,Springer Science and Business Media LLC,,,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 487, ""api_score"": 15.660621, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 486}]"
,10.52202/078362-0115,https://doi.org/10.52202/078362-0115,Advancing Palm Tree Monitoring in the UAE: Benchmark Dataset Demonstration with AI Techniques,Mina Al-Saad; Nour Aburaed; Saeed Al Mansoori; Hussain Al Ahmad; Mohammed Alkhatib; Mohammad Sami Zitouni,2024,IAF Earth Observation Symposium,proceedings-article,International Astronautical Federation (IAF),,,889-893,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 58, ""api_score"": 19.05754, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 57}]"
,10.2139/ssrn.4489180,https://doi.org/10.2139/ssrn.4489180,Dataset for Collaborative Robotics,Shurook  S. Almohamade; John A. Clark; James Law,2023,,posted-content,Elsevier BV,,,,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 388, ""api_score"": 15.965181, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 387}]"
,10.5220/0010518300002994,https://doi.org/10.5220/0010518300002994,Over Two Years of Challenging Environmental Conditions for Localization: The IPLT Dataset,Youssef Bouaziz; Eric Royer; Guillaume Bresson; Michel Dhome,2021,"Proceedings of the 18th International Conference on Informatics in Control, Automation and Robotics",proceedings-article,SCITEPRESS - Science and Technology Publications,,,383-387,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav"", ""dataset""]",2,"[{""query_id"": ""Q10"", ""query_rank"": 118, ""api_score"": 17.819033, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 117}]"
,10.1109/irc.2020.00046,https://doi.org/10.1109/irc.2020.00046,Presenting Botmark: a Computer Benchmark for Service Robotics,Andrew Murtagh; Patrick Lynch; Conor McGinn,2020,2020 Fourth IEEE International Conference on Robotic Computing (IRC),proceedings-article,IEEE,,,248-255,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 330, ""api_score"": 16.271362, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 329}]"
,10.1109/icrom48714.2019.9071825,https://doi.org/10.1109/icrom48714.2019.9071825,Evaluation of Monocular Visual-Inertial SLAM: Benchmark and Experiment,Seyed Jamal Haddadi; Eugenio B. Castelan,2019,2019 7th International Conference on Robotics and Mechatronics (ICRoM),proceedings-article,IEEE,,,599-606,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 371, ""api_score"": 16.064365, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 370}]"
,10.4102/koedoe.v54i1.1109,https://doi.org/10.4102/koedoe.v54i1.1109,A new benchmark in biodiversity monitoring,Robert J. Scholes,2012,Koedoe,journal-article,AOSIS,54,1,,,0,3,other,[],False,True,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 182, ""api_score"": 17.081535, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 181}]"
,10.1109/iceea.2010.5596121,https://doi.org/10.1109/iceea.2010.5596121,Establishing allowable value of Electric Conductivity for monitoring groundwater based on the benchmark dose concept and its application,Hidenori Ito; Todd Saunders; Junya Miyamoto; Masaya Nishiyama; Tsuyoshi Nakamura,2010,2010 International Conference on Environmental Engineering and Applications,proceedings-article,IEEE,,,173-176,,0,3,other,[],False,True,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor"", ""dataset""]",1,"[{""query_id"": ""Q10"", ""query_rank"": 187, ""api_score"": 17.045494, ""raw_file"": ""raw_crossref\\Q10_environmental_robotics_datasets.json"", ""raw_item_index"": 186}]"
,10.1201/9780203026953,https://doi.org/10.1201/9780203026953,Robot Manipulator Control,Frank L. Lewis; Darren M. Dawson; Chaouki T. Abdallah,2003,,reference-book,CRC Press,,,,,458,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 429, ""api_score"": 19.940964, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 428}]"
,10.1016/j.inffus.2018.09.001,https://doi.org/10.1016/j.inffus.2018.09.001,"Deep learning analysis of mobile physiological, environmental and location sensor data for emotion detection",Eiman Kanjo; Eman M.G. Younis; Chee Siang Ang,2019,Information Fusion,journal-article,Elsevier BV,49,,46-56,,254,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",1,"[{""query_id"": ""Q08"", ""query_rank"": 154, ""api_score"": 24.584301, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 153}]"
,10.1109/tro.2008.921567,https://doi.org/10.1109/tro.2008.921567,Decentralized Environmental Modeling by Mobile Sensor Networks,Kevin M. Lynch; Ira B. Schwartz; Peng Yang; Randy A. Freeman,2008,IEEE Transactions on Robotics,journal-article,Institute of Electrical and Electronics Engineers (IEEE),24,3,710-724,,246,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""sensor""]",2,"[{""query_id"": ""Q01"", ""query_rank"": 346, ""api_score"": 16.967972, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 345}, {""query_id"": ""Q08"", ""query_rank"": 290, ""api_score"": 22.93165, ""raw_file"": ""raw_crossref\\Q08_outdoor_mapping_fusion.json"", ""raw_item_index"": 289}]"
,10.1186/s40648-019-0132-3,https://doi.org/10.1186/s40648-019-0132-3,Development of Human Support Robot as the research platform of a domestic mobile manipulator,Takashi Yamamoto; Koji Terada; Akiyoshi Ochiai; Fuminori Saito; Yoshiaki Asahara; Kazuto Murase,2019,ROBOMECH Journal,journal-article,Springer Science and Business Media LLC,6,1,,4,203,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 344, ""api_score"": 20.399416, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 343}]"
,10.1007/s10514-009-9148-5,https://doi.org/10.1007/s10514-009-9148-5,EL-E: an assistive mobile manipulator that autonomously fetches objects from flat surfaces,Advait Jain; Charles C. Kemp,2009,Autonomous Robots,journal-article,Springer Science and Business Media LLC,28,1,45-64,,136,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 191, ""api_score"": 21.486982, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 190}]"
,10.1007/s10514-009-9142-y,https://doi.org/10.1007/s10514-009-9142-y,An autonomous mobile manipulator for assembly tasks,Brad Hamner; Seth Koterba; Jane Shi; Reid Simmons; Sanjiv Singh,2009,Autonomous Robots,journal-article,Springer Science and Business Media LLC,28,1,131-149,,126,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 170, ""api_score"": 21.71813, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 169}]"
,10.1002/rob.20282,https://doi.org/10.1002/rob.20282,Automatic guidance of a four‐wheel‐steering mobile robot for accurate field operations,Christophe Cariou; Roland Lenain; Benoit Thuilot; Michel Berducat,2009,Journal of Field Robotics,journal-article,Wiley,26,6-7,504-518,,111,3,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q07"", ""query_rank"": 48, ""api_score"": 32.800392, ""raw_file"": ""raw_crossref\\Q07_four_wheel_steering.json"", ""raw_item_index"": 47}]"
,10.1109/lra.2019.2927955,https://doi.org/10.1109/lra.2019.2927955,Whole-Body MPC for a Dynamically Stable Mobile Manipulator,Maria Vittoria Minniti; Farbod Farshidian; Ruben Grandia; Marco Hutter,2019,IEEE Robotics and Automation Letters,journal-article,Institute of Electrical and Electronics Engineers (IEEE),4,4,3687-3694,,99,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 324, ""api_score"": 20.512642, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 323}]"
,10.1016/j.isatra.2021.03.035,https://doi.org/10.1016/j.isatra.2021.03.035,Adaptive fractional-order non-singular terminal sliding mode control based on fuzzy wavelet neural networks for omnidirectional mobile robot manipulator,Xiru Wu; Yuyuan Huang,2022,ISA Transactions,journal-article,Elsevier BV,121,,258-267,,79,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 306, ""api_score"": 20.676695, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 305}]"
,10.1016/s1093-0191(00)00017-4,https://doi.org/10.1016/s1093-0191(00)00017-4,Regenerable mixed metal oxide sorbents for coal gas desulfurization at moderate temperatures,Rachid B Slimane; Javad Abbasian,2000,Advances in Environmental Research,journal-article,Elsevier BV,4,2,147-162,,75,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""gas""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 222, ""api_score"": 22.373367, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 221}]"
,10.1016/s0926-5805(02)00012-2,https://doi.org/10.1016/s0926-5805(02)00012-2,The development of a mobile manipulator imaging system for bridge crack inspection,Pi-Cheng Tung; Yean-Ren Hwang; Ming-Chang Wu,2002,Automation in Construction,journal-article,Elsevier BV,11,6,717-729,,63,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 149, ""api_score"": 21.942793, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 148}]"
,10.1016/b978-0-12-417049-0.00005-5,https://doi.org/10.1016/b978-0-12-417049-0.00005-5,Mobile Robot Control I,Spyros G. Tzafestas,2014,Introduction to Mobile Robot Control,book-chapter,Elsevier,,,137-183,,61,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 78, ""api_score"": 19.65995, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 77}, {""query_id"": ""Q09"", ""query_rank"": 477, ""api_score"": 19.65995, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 476}]"
,10.1177/1729881416669482,https://doi.org/10.1177/1729881416669482,A critique of current developments in simultaneous localization and mapping,Shoudong Huang; Gamini Dissanayake,2016,International Journal of Advanced Robotic Systems,journal-article,SAGE Publications,13,5,,1729881416669482,59,3,other,[],False,False,True,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""nav""]",1,"[{""query_id"": ""Q03"", ""query_rank"": 276, ""api_score"": 22.337498, ""raw_file"": ""raw_crossref\\Q03_robotic_gas_mapping.json"", ""raw_item_index"": 275}]"
,10.1039/a701264k,https://doi.org/10.1039/a701264k,Summary of a Calibration Method for the Deteremination of Volatile Metal(loid) Compounds in Environmental Gas Samples by Using Gas Chromatography–Inductively Coupled Plasma Mass Spectrometry,JÖRG FELDMANN,1997,J. Anal. At. Spectrom.,journal-article,Royal Society of Chemistry (RSC),12,9,1069-1076,,55,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""calib""]",1,"[{""query_id"": ""Q05"", ""query_rank"": 301, ""api_score"": 21.72286, ""raw_file"": ""raw_crossref\\Q05_gas_sensor_calibration.json"", ""raw_item_index"": 300}]"
,10.1016/c2013-0-01365-5,https://doi.org/10.1016/c2013-0-01365-5,Introduction to Mobile Robot Control,,2014,,edited-book,Elsevier,,,,,54,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q01"", ""query_rank"": 199, ""api_score"": 17.898891, ""raw_file"": ""raw_crossref\\Q01_mobile_robot_environment.json"", ""raw_item_index"": 198}]"
,10.1109/tepra.2015.7219682,https://doi.org/10.1109/tepra.2015.7219682,A parallel manipulator for mobile manipulating UAVs,Todd W. Danko; Kenneth P. Chaney; Paul Y. Oh,2015,2015 IEEE International Conference on Technologies for Practical Robot Applications (TePRA),proceedings-article,IEEE,,,1-6,,53,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 129, ""api_score"": 22.091904, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 128}]"
,10.1109/lra.2022.3146558,https://doi.org/10.1109/lra.2022.3146558,Online Next-Best-View Planner for 3D-Exploration and Inspection With a Mobile Manipulator Robot,Menaka Naazare; Francisco Garcia Rosas; Dirk Schulz,2022,IEEE Robotics and Automation Letters,journal-article,Institute of Electrical and Electronics Engineers (IEEE),7,2,3779-3786,,52,3,other,[],False,False,False,not_prioritized_by_metadata_rule,no_qualifying_topic_conjunction_or_score_below_10,"[""robot""]",1,"[{""query_id"": ""Q09"", ""query_rank"": 1, ""api_score"": 29.045143, ""raw_file"": ""raw_crossref\\Q09_robotic_sampling.json"", ""raw_item_index"": 0}]"
